carrier,electricity,electricity,electricity,electricity,electricity,electricity,electricity,electricity,electricity,hydrogen,hydrogen
36,0.695593771567133,0.9306313359698466,0.1621420057732294,0.6408270862753637,0.2274592662280909,0.302078705469648,0.0203463,12.995621865395002,0.24424568802,0.0113596628902332,0.1391807432919647
37,0.7016424130590212,0.8547448940230865,0.204474215929159,0.6564570152089091,0.2857035527285454,0.3165723807320805,0.0066933,12.380799105922,0.2113077569399999,0.0114584425675395,0.1458586072377913
38,0.695593771567133,0.7534115014834012,0.204211282946824,0.6788825654179091,0.285090454975909,0.3262348309070357,0.0,12.016788519086,0.2010947371199999,0.0113596628902332,0.1503105165350091
39,0.7076910545509093,0.7038808297935998,0.2090317209562984,0.7074241747748181,0.2909761934012181,0.3511537813582355,0.0,11.022418135534,0.21718683846,0.0115572222448459,0.1617917563015179
40,0.7137396960427974,0.7352351082027402,0.2336597769683403,0.791010316462909,0.3246965697962181,0.3946348071455333,0.0,10.056902249719,0.192200742,0.0116560019221523,0.1818253481389977
41,0.7182761771617135,0.7706790751000292,0.1700299952432784,0.7950876892281817,0.2373914498207999,0.3788697568600803,0.0,10.771605962897,0.1949518506599999,0.0117300866801321,0.1745617066540635
42,0.7333977808914338,0.7575011899715499,0.1524134854268356,0.7135402339227273,0.2137258765690363,0.3153010057090602,0.0,10.365423417830002,0.1904294802599999,0.011977035873398,0.1452728296986837
43,0.7651531487238463,0.8411125990625908,0.2155174011872276,0.7475183403,0.3013988551960364,0.2878393052118194,0.0,9.94370383552,0.18157317156,0.0124956291792565,0.1326200348539596
44,0.8604192522210842,0.8097583206534504,0.2152544682048926,0.7441205296622727,0.3013988551960364,0.2448668294337297,0.0,9.175730280366,0.17852057154,0.0140514090968319,0.1128207540321229
45,1.120510836372273,0.7097881576098146,0.2132386486736579,0.6788825654179091,0.2994369423876,0.2008772536372238,0.0,7.608709095572,0.17181238878,0.0182989352210061,0.0925528511790001
46,1.1764607701722378,0.6257223386867572,0.2088564323014085,0.6279154058519999,0.2941643017149272,0.1601932529005708,0.0,6.778587391446001,0.1023186303,0.01921264723609,0.073807969927557
47,1.2006553361397907,0.5057581430343941,0.1980761800256748,0.5844234296890909,0.2784689992474363,0.1413769025598689,0.0,5.342521234843001,0.09568582038,0.0196077659453155,0.0651384623487646
48,1.5166968540909442,0.4226011437753697,0.2079799890269586,0.6014124828777272,0.3015214747465636,0.1431568275920974,0.0,3.970822803961001,0.0977208870599999,0.0247690040845737,0.0659585509035152
49,1.5061117314801402,0.3739792917496014,0.2078047003720686,0.5912190509645454,0.3021345724991999,0.151039352734824,0.0,3.2583386675320005,0.09474365988,0.0245961396492875,0.0695903716459823
50,1.4471374769342311,0.3603469967891056,0.2086811436465185,0.5851029918166364,0.3042191048581636,0.1624817279420075,0.0,3.28497358852,0.10066042782,0.0236330377955503,0.0748623694979507
51,1.500063089988252,0.3462602919965933,0.2064900354603938,0.566754814372909,0.3017667138476182,0.173161278135379,0.0,3.023063532138,0.11882528226,0.0244973599719811,0.0797829008264545
52,1.4274793920855948,0.3421706035084446,0.2035101283272641,0.5572409445872727,0.2975976491296908,0.1896891534346442,0.0,4.19500005561,0.1176570032399999,0.0233120038443046,0.0873980088348533
53,1.5741589482638814,0.3771601605737171,0.2111351848149782,0.5939372994747273,0.3090012673287272,0.2191850539687176,0.0,4.004116455196001,0.1113633710999999,0.0257074110189842,0.1009880477421495
54,2.0746840317176227,0.5421109295957163,0.2214772154534868,0.6598548258466364,0.3233477547404181,0.2913991552762766,0.0,3.291632318767,0.0908242721999999,0.0338814293160868,0.1342602119634609
55,2.3136053706472035,0.6448075516314513,0.1915028554673007,0.7543139615754545,0.2811666293590363,0.3356430060773866,0.0,2.599124373079,0.08034744744,0.0377832265696887,0.1546452703244053
56,2.377116106312029,0.6452619614634678,0.1976379583884499,0.970414718134909,0.2897499978959454,0.3557307314411089,0.0,4.254928627833,0.0667049634,0.0388204131814056,0.1639005554423053
57,2.436090360857938,0.6248135190227241,0.2145533135853327,1.12127751045,0.3157453426077273,0.387260832012015,0.0040959,5.506769914269,0.0674586918,0.0397835150351428,0.1784278384121736
58,2.280337842441819,0.6352649451591044,0.2133262930011029,1.1987475929901816,0.3157453426077273,0.4101455824263822,0.0083916,4.6833069403900005,0.0957235068,0.0372399383445036,0.1889718341161104
59,2.331751295122868,0.6248135190227241,0.1715199488098432,1.1715651078883635,0.2532093718388181,0.4383701079374352,0.0085248,4.780968317346001,0.08897763762,0.0380795656016078,0.201976095484299
60,2.377116106312029,0.6334473058310383,0.1633690263574592,1.0730285993942728,0.2411926558871454,0.4536266082136801,0.0047952,5.495672030524,0.08728174872,0.0388204131814056,0.2090054259535901
61,2.405847153398497,0.6629839449121124,0.2035101283272641,0.9955585168540908,0.3007857574433999,0.4775284586464637,0.000666,6.1659842087220005,0.08486981784,0.0392896166486109,0.220018043688813
62,2.4013106722795814,0.6234502895266746,0.2011437314862494,0.979249025793,0.297229790478109,0.4777827336510677,0.0,6.214814897200001,0.07910379558,0.0392155318906311,0.2201351991966344
63,2.3846769081768886,0.6080003552381126,0.2028966180351492,1.149819119806909,0.2998048010391817,0.5044816091344962,0.0,6.494481567574001,0.07767171162,0.0389438877780386,0.232436527517894
64,2.234973031252658,0.6443531417994348,0.2155174011872276,1.2864111074435454,0.3189334509214362,0.5744072354006184,0.0,6.803002735685,0.11562193656,0.0364990907647058,0.2646542921688118
65,2.1049272391770635,0.706607288785699,0.1581980110382049,1.281654172550727,0.2344485806081454,0.6448414116759488,0.0,7.306846657708,0.1158857414999999,0.0343753277026187,0.2971063678353726
66,2.0262948997825183,0.7447777146750871,0.1454895835586815,1.060116918970909,0.214952072074309,0.6033945859254837,0.0,7.863960421707,0.1228954156199999,0.0330911918976358,0.2780100200604649
67,2.03536786202035,0.8129391894775662,0.2028089737077042,0.8800329551713637,0.2994369423876,0.5792384604880959,0.0,8.851672075012,0.10993128714,0.0332393614135954,0.2668802468174207
68,2.0096611356798255,0.7829481405644754,0.204649504584049,0.7692643283814545,0.3029929093528908,0.5321975846363409,0.0,9.064751442916,0.08633958822,0.0328195477850433,0.2452064778704396
69,1.9219558340474483,0.6984279118094014,0.2050000818938289,0.7026672398820001,0.3033607680044727,0.4317589578177291,0.0,9.828285844572,0.07262173134,0.0313872424641008,0.1989300522809395
70,1.8251775701772384,0.613453273222311,0.2021078190881443,0.6455840211681818,0.2983333664328545,0.3501366813398192,0.0,9.850481612062,0.0628232621399999,0.0298067676271988,0.1613231342702319
71,1.7389844289178324,0.5125742905146421,0.1971997367512249,0.6102467905358182,0.2904857151991091,0.2924162552946929,0.0,10.216711775647,0.0529117336799999,0.028399157225583,0.134728833994747
72,1.8312262116691265,0.4226011437753697,0.189048814298841,0.6014124828777272,0.2745451736305636,0.2624118047514113,0.0,9.81052923058,0.05603970654,0.0299055473045052,0.1209044840718077
73,1.799470843836714,0.3739792917496014,0.1875588607322762,0.5912190509645454,0.2719701630694908,0.2438497294153134,0.0,8.785084772542,0.06229565226,0.0293869539986467,0.1123521320008368
74,1.7692276363772732,0.3603469967891056,0.1876465050597211,0.5851029918166364,0.2720927826200181,0.2385099543186278,0.0,8.252386352782,0.0708504696,0.0288930556121148,0.1098918663365849
75,1.81156812682049,0.3462602919965933,0.1843160206168115,0.566754814372909,0.2668201419473454,0.2219820790193624,0.0,8.840574191267,0.07081278318,0.0295845133532595,0.1022767583281862
76,1.7919100419718537,0.3485323411566759,0.1816866907934619,0.5572409445872727,0.2627736967799454,0.2252876540792155,0.0,8.203555664304,0.0744306795,0.0292634794020138,0.1037997799298659
77,1.8085438060745456,0.3771601605737171,0.1893993916086209,0.5939372994747273,0.2740546954284545,0.251986529562644,0.0,7.990476296400001,0.06693108192,0.0295351235146063,0.1161011082511254
78,2.3559458610904196,0.5421109295957163,0.1992155562824596,0.6598548258466364,0.2874202264359272,0.2957218303545459,0.0,8.685203818837,0.0587908152,0.0384746843108333,0.1362518555964268
79,2.54950238883084,0.6511692892796827,0.1719581704470681,0.7543139615754545,0.2491629266714181,0.324200630870203,0.0,7.786275235492001,0.05950685718,0.0416356339846373,0.1493732724724369
80,2.600915841511889,0.6452619614634678,0.1785314950054423,0.970414718134909,0.2583593929609636,0.314792455699852,0.0,7.351238192688,0.0544568768999999,0.0424752612417415,0.1450385186830407
81,2.656865775311853,0.6248135190227241,0.1950086285651002,1.12127751045,0.2815344880106181,0.3648846316068559,0.0,6.90288368939,0.04055058792,0.0433889732568255,0.1681181537238799
82,2.528332143609231,0.6352649451591044,0.1937816079808704,1.1987475929901816,0.2795725752021818,0.4007374072560313,0.002664,8.119211747842002,0.0391938768,0.041289905114065,0.1846370803267142
83,2.5782334359173085,0.6248135190227241,0.1561821915069701,1.1715651078883635,0.2248842556670181,0.3854809069797865,0.0043623,8.12365090134,0.0504244299599999,0.0421048374518426,0.177607749857423
84,2.570672634052448,0.6334473058310383,0.1480312690545862,1.0730285993942728,0.2123770615132363,0.4182823825737128,0.0022311,8.614177362869,0.0656120572199999,0.0419813628552096,0.192720810366399
85,2.538917266220035,0.6629839449121124,0.1862441958206013,0.9955585168540908,0.2666975223968181,0.4650689834208637,3.33e-05,8.607518632622,0.0614288646,0.0414627695493512,0.2142774238055585
86,2.507161898387623,0.6302664370069225,0.1837901546521416,0.979249025793,0.2631415554315273,0.4671031834576963,0.0,8.112553017595001,0.05581358802,0.0409441762434927,0.2152146678681307
87,2.487503813538987,0.6080003552381126,0.1860689071657114,1.149819119806909,0.2669427614978727,0.4762570836234432,0.0,7.575415444337,0.07243329924,0.040623142292247,0.2194322661497053
88,2.33326345549584,0.6443531417994348,0.1995661335922396,1.2864111074435454,0.2860714113801272,0.5563537100737288,0.0,7.30240750421,0.0751844079,0.0381042605209344,0.2563362511134839
89,2.234973031252658,0.706607288785699,0.1479436247271412,1.281654172550727,0.2134806374679818,0.5833068605617613,0.0,7.861740844958001,0.0963641759399999,0.0364990907647058,0.2687547349425649
90,2.1245853240257,0.7447777146750871,0.1374263054337425,1.060116918970909,0.1975400958994363,0.5482169099263982,0.0,8.012672063890001,0.1210864674599999,0.0346963616538644,0.2525872748631953
91,2.151804210739196,0.8129391894775662,0.1907140565202958,0.8800329551713637,0.2735642172263454,0.5395715597698595,0.0,8.161383706073002,0.13261851198,0.0351408702017431,0.2486039875972636
92,2.101902918431119,0.7829481405644754,0.1922040100868605,0.7692643283814545,0.2760166082368909,0.4932935089319167,0.0,8.818378423777,0.1628053344,0.0343259378639655,0.2272816851737471
93,2.0217584186636017,0.6984279118094014,0.1922916544143055,0.7026672398820001,0.2758939886863636,0.3948890821501374,0.0,9.659598011648,0.2055794211,0.033017107139656,0.1819425036468192
94,1.9219558340474483,0.613453273222311,0.1893993916086209,0.6455840211681818,0.2717249239684363,0.3234378058563907,0.0,9.846042458564,0.21530251746,0.0313872424641008,0.1490218059489723
95,1.859957258755595,0.5125742905146421,0.1864194844754913,0.6102467905358182,0.2666975223968181,0.2758883799954276,0.0,9.761698542102,0.2459792633399999,0.0303747507717105,0.1271137259863483
96,1.8312262116691265,0.4226011437753697,0.1898376132458459,0.6014124828777272,0.2651034682399636,0.2451211044383338,0.0,10.747190618658,0.2539310979599999,0.0299055473045052,0.1129379095399444
97,1.799470843836714,0.3739792917496014,0.189224102953731,0.5912190509645454,0.2637546531841636,0.251986529562644,0.0,11.843661532664,0.25144379424,0.0293869539986467,0.1161011082511254
98,1.7692276363772732,0.3603469967891056,0.1895746802635109,0.5851029918166364,0.2639998922852181,0.2537664545948725,0.0,12.158841431022,0.25227289548,0.0288930556121148,0.1169211968058761
99,1.81156812682049,0.3462602919965933,0.1870329947676062,0.566754814372909,0.2601986862188727,0.2374928543002114,0.0,12.416312333906,0.25894339182,0.0295845133532595,0.1094232443052988
100,1.7919100419718537,0.3485323411566759,0.1846665979265915,0.5572409445872727,0.2572558170062182,0.2334244542265461,0.0,12.533949901603,0.2607146535599999,0.0292634794020138,0.1075487561801545
101,1.8085438060745456,0.3771601605737171,0.1933433863436454,0.5939372994747273,0.2698856307105272,0.2410527043646685,0.0,12.442947254894,0.26237285604,0.0295351235146063,0.1110634214148001
102,2.3559458610904196,0.5421109295957163,0.2024583963979243,0.6598548258466364,0.2828833030664181,0.2509694295442277,0.0,11.930225025875,0.2583780955199999,0.0384746843108333,0.1156324862198394
103,2.54950238883084,0.6511692892796827,0.1742369229606379,0.7543139615754545,0.2442581446503272,0.2626660797560154,0.0,12.00791021209,0.26482247334,0.0416356339846373,0.1210216395796292
104,2.600915841511889,0.6452619614634678,0.180810247519012,0.970414718134909,0.2529641327377636,0.3043671805110846,0.0,12.62939170181,0.2692694709,0.0424752612417415,0.1402351428623584
105,2.656865775311853,0.6311752566709554,0.1973750254061149,1.12127751045,0.2752808909337272,0.3203865058011417,3.33e-05,12.758127153252,0.27300042648,0.0433889732568255,0.1476159398551141
106,2.528332143609231,0.6352649451591044,0.196761515114,1.1987475929901816,0.2738094563274,0.3618333315516068,0.0030303,12.729272655515,0.2610161449199999,0.041289905114065,0.1667122876300217
107,2.5782334359173085,0.6248135190227241,0.1581103667107599,1.1715651078883635,0.2199794736459272,0.3694615816897293,0.0037962,12.267600691723,0.26369188074,0.0421048374518426,0.1702269528646673
108,2.570672634052448,0.6334473058310383,0.149521222621151,1.0730285993942728,0.2085758554468909,0.3793783068692885,0.001332,11.677193276489,0.2744701968599999,0.0419813628552096,0.1747960176697066
109,2.538917266220035,0.6629839449121124,0.188698236989061,0.9955585168540908,0.2622832185778363,0.4177738325645047,0.0,11.752658885955,0.278879508,0.0414627695493512,0.1924864993507559
110,2.507161898387623,0.6302664370069225,0.1865071288029363,0.979249025793,0.2583593929609636,0.4518466831814515,0.0,11.142275279980002,0.2835149376599999,0.0409441762434927,0.2081853373988395
111,2.487503813538987,0.6080003552381126,0.189224102953731,1.149819119806909,0.2620379794767817,0.4704087585175494,0.0,9.937045105273,0.2766936956399999,0.040623142292247,0.2167376894698104
112,2.33326345549584,0.6516236991116992,0.2012313758136944,1.2864111074435454,0.2771201841916363,0.5192295594015329,0.0,9.990314947249,0.27480937464,0.0381042605209344,0.2392315469715421
113,2.234973031252658,0.706607288785699,0.1480312690545862,1.281654172550727,0.2048972689310726,0.5558451600645206,0.0,10.562965748491,0.28984625622,0.0364990907647058,0.2561019400978409
114,2.1245853240257,0.7447777146750871,0.1347969756103929,1.060116918970909,0.1883436296098908,0.5258407095212391,0.0,10.993563637797,0.28106532036,0.0346963616538644,0.2422775901749016
115,2.151804210739196,0.8129391894775662,0.188522948334171,0.8800329551713637,0.2616701208251999,0.5334689596593615,0.0,11.916907565381004,0.30533537484,0.0351408702017431,0.2457922554095472
116,2.101902918431119,0.7829481405644754,0.188961169971396,0.7692643283814545,0.2605665448704545,0.478799833669484,0.0,13.07330705161,0.32451776262,0.0343259378639655,0.2206038212279205
117,2.0217584186636017,0.6984279118094014,0.1878217937146111,0.7026672398820001,0.2584820125114909,0.4009916822606354,0.0,12.196574235755,0.32941699722,0.033017107139656,0.1847542358345357
118,1.9219558340474483,0.613453273222311,0.1846665979265915,0.6455840211681818,0.2538224695914545,0.3353887310727825,0.0,12.662685353045,0.3272311848599999,0.0313872424641008,0.1545281148165837
119,1.859957258755595,0.5125742905146421,0.1815114021385719,0.6102467905358182,0.2494081657724726,0.2949590053407336,0.0,11.410844066609,0.32779648116,0.0303747507717105,0.1359003890729622
120,1.8312262116691265,0.4226011437753697,0.1829137113776918,0.6014124828777272,0.2516153176819636,0.2664802048250766,0.0,10.562965748491,0.33017072562,0.0299055473045052,0.122778972196952
121,1.799470843836714,0.3739792917496014,0.1814237578111269,0.5912190509645454,0.2496534048735272,0.2354586542633787,0.0,10.185637701161,0.3208998663,0.0293869539986467,0.1084860002427267
122,1.7692276363772732,0.3603469967891056,0.1821249124306869,0.5851029918166364,0.251370078580909,0.2120653538398033,0.0,9.504227639218,0.31690510578,0.0288930556121148,0.0977076935231469
123,1.81156812682049,0.3462602919965933,0.180547314536677,0.566754814372909,0.2496534048735272,0.2092683287891584,0.0,9.779455156094,0.31098833784,0.0295845133532595,0.0964189829371102
124,1.7919100419718537,0.3485323411566759,0.1794955826073372,0.5572409445872727,0.2487950680198363,0.201640078651036,0.0,10.185637701161,0.32282187372,0.0292634794020138,0.0929043177024647
125,1.8085438060745456,0.3771601605737171,0.1882600153518361,0.5939372994747273,0.2619153599262545,0.2102854288075748,0.0,9.957021296014,0.32248269594,0.0295351235146063,0.0968876049683963
126,2.3559458610904196,0.5421109295957163,0.1976379583884499,0.6598548258466364,0.2750356518326727,0.2306274291759012,0.0,10.336568920093,0.3235756021199999,0.0384746843108333,0.1062600455941178
127,2.54950238883084,0.6511692892796827,0.1724840364117381,0.7543139615754545,0.2413152754376727,0.2545292796086848,0.0,10.618455167216,0.3298315478399999,0.0416356339846373,0.1172726633293406
128,2.600915841511889,0.6452619614634678,0.1794955826073372,0.970414718134909,0.2508796003787999,0.2941961803269214,0.0,10.667285855694,0.3252714910199999,0.0424752612417415,0.1355489225494976
129,2.656865775311853,0.6311752566709554,0.1952715615474352,1.12127751045,0.2730737390242363,0.3132668056722275,3.33e-05,11.71936523472,0.30593835756,0.0433889732568255,0.1443355856361116
130,2.528332143609231,0.6352649451591044,0.1962356491493301,1.1987475929901816,0.2745451736305636,0.3269976559208479,0.0010656,12.54060863185,0.27616608576,0.041289905114065,0.1506619830584736
131,2.5782334359173085,0.6248135190227241,0.1585485883479848,1.1715651078883635,0.2221866255554181,0.3341173560497621,0.0023643,13.683690657585002,0.2728873672199999,0.0421048374518426,0.1539423372774761
132,2.570672634052448,0.6334473058310383,0.1510988205151608,1.0730285993942728,0.2115187246595454,0.3460682812661539,0.0016983,14.562643050189,0.29259736488,0.0419813628552096,0.1594486461450876
133,2.538917266220035,0.6629839449121124,0.1907140565202958,0.9955585168540908,0.2659618050936545,0.3760727318094354,9.99e-05,15.317299144849002,0.28238434506,0.0414627695493512,0.1732729960680268
134,2.507161898387623,0.6302664370069225,0.1872959277499412,0.979249025793,0.2611796426230908,0.3742928067772069,0.0,14.766844111097,0.27156834252,0.0409441762434927,0.1724529075132762
135,2.487503813538987,0.6080003552381126,0.1909769895026307,1.149819119806909,0.2670653810484,0.387515107016619,0.0,14.371759449775,0.27560078946,0.040623142292247,0.1785449939199951
136,2.33326345549584,0.6516236991116992,0.204298927274269,1.2864111074435454,0.2857035527285454,0.4589663833103658,0.0,14.145362621377,0.25717213008,0.0381042605209344,0.211465691617842
137,2.234973031252658,0.706607288785699,0.1521505524445006,1.281654172550727,0.2137258765690363,0.5484711849310022,0.0,13.792449918286,0.27013625856,0.0364990907647058,0.2527044303710168
138,2.1245853240257,0.7447777146750871,0.1390039033277523,1.060116918970909,0.1968043785962727,0.5138897843048472,0.0,12.966767367658004,0.27262356228,0.0346963616538644,0.2367712813072902
139,2.151804210739196,0.8193009271257975,0.1952715615474352,0.8800329551713637,0.2734415976758181,0.4574407332827413,0.0,10.982465754052,0.29048692536,0.0351408702017431,0.2107627585709129
140,2.101902918431119,0.7829481405644754,0.1953592058748802,0.7692643283814545,0.272951119473709,0.3971775571915741,0.0,11.071248824012,0.2934264661199999,0.0343259378639655,0.1829969032172129
141,2.0217584186636017,0.6984279118094014,0.1950962728925452,0.7026672398820001,0.2727058803726545,0.3175894807504968,0.0,12.960108637411,0.2877358167,0.033017107139656,0.1463272292690774
142,1.9219558340474483,0.613453273222311,0.1926422317240855,0.6455840211681818,0.2691499134073636,0.2555463796271012,0.0,13.190944619307002,0.28784887596,0.0313872424641008,0.1177412853606267
143,1.859957258755595,0.5125742905146421,0.188785881316506,0.6102467905358182,0.2633867945325818,0.2077426787615339,0.0,13.244214461283,0.29742122664,0.0303747507717105,0.0957160498901811
144,1.758642513766469,0.4226011437753697,0.2010560871588044,0.6014124828777272,0.2848452158748545,0.1957917535451422,0.0,13.637079545856,0.31377713292,0.0287201911768287,0.0902097410225697
145,1.7132777025773085,0.3739792917496014,0.1998290665745746,0.5912190509645454,0.2831285421674727,0.1818066282919177,0.0,13.00671974914,0.30541074768,0.0279793435970309,0.0837661880923862
146,1.6845466554908397,0.3603469967891056,0.2018448861058093,0.5851029918166364,0.2861940309306545,0.173161278135379,0.0,13.728082192565005,0.28743432534,0.0275101401298256,0.0797829008264545
