carrier,electricity,electricity,electricity,electricity,electricity,electricity,electricity,electricity,electricity,hydrogen,hydrogen
13,0.9839713218836036,2.012156856437399,0.8460772679146698,0.9866317994514808,1.042292826793685,1.2871288288704683,2.2050047746574473,1.5775,0.00485,1.1635618813434356,0.9976586535203384
14,1.0822300614809817,1.7122080082728175,0.8594456405470013,1.0385597888962956,1.056912445651352,1.2991888093794763,2.2050047746574473,0.8425,0.00315,1.2797544180176748,1.0070063921819432
15,1.0808461355711594,1.4862048830932546,0.8562794470288175,1.0459780731026975,1.049172647432587,1.35839235006006,2.2050047746574473,0.075625,0.0032,1.278117903416629,1.0528952910661835
16,1.0988371723988484,1.3778900212560443,0.8773874038167095,1.0608146415155022,1.0693821205593623,1.2652015915813637,2.2050047746574473,0.0,0.0039,1.2993925932302222,0.980662765044694
17,1.0490158396452482,1.511200620440303,0.657864653222633,1.0756512099283062,0.8006391268522448,1.0974582263197097,2.2050047746574473,0.0,0.0042,1.24047806759258,0.8506442182060127
18,0.9576767295969812,1.7174154535534525,0.6494214705074762,1.0422689309994968,0.7928993286334799,0.8781858534286586,2.2050047746574473,0.0,0.0046,1.132468103923569,0.6806853334495666
19,1.0503997655550703,1.977787717585207,0.9094011382783456,1.1016152046507135,1.1098010668129128,0.7542969627452151,2.2050047746574473,0.0,0.0068,1.2421145821936257,0.5846585635621746
20,1.1652656160703152,1.8736388119725051,0.9051795469207672,1.1040879660528478,1.1050711901236676,0.6632989279954289,2.2050047746574473,0.0,0.0072,1.377945294080412,0.5141256263882493
21,1.2261583561024931,1.6393037743439265,0.9217141130712828,1.0533963573091,1.125280663250443,0.5437954847698061,2.2050047746574473,0.0,0.00675,1.4499519365264193,0.4214980341959863
22,1.3105778366016492,1.4768314815881116,0.9663926216056542,1.0422689309994968,1.1777392956220722,0.4462192788332885,2.2050047746574473,0.0,0.01525,1.549779327190202,0.3458663304793677
23,1.4448186498544051,1.1904219911531813,1.005090542383456,1.058341880113368,1.2177282530856914,0.3782448432370627,2.2050047746574473,0.0,0.02285,1.7085212434916273,0.2931790762048695
24,1.3050421329623605,1.153969874188736,1.065248219228948,1.0818331134336414,1.2921163137438216,1.7750098585530567,2.2050047746574473,0.0,0.03105,1.5432332687860195,1.375817172103431
25,1.3700866507240048,0.935257172402062,1.1254058960744402,1.1362338642805905,1.3643544304522948,1.3046706187017525,2.2050047746574473,0.0,0.03035,1.6201494550351636,1.0112553643008542
26,1.4033008725597382,0.7936146607687875,1.1493282471007178,1.1448885291880595,1.3931636793776978,0.9889184017386394,2.2050047746574473,0.0,0.0285,1.6594258054602586,0.7665145702515718
27,1.4157562057481383,0.7477891422991989,1.1750095945259862,1.1510704326933945,1.4198229843534438,0.7696460288475884,2.2050047746574473,0.0,0.03585,1.6741544368696692,0.5965556854951257
28,1.3313367252489825,0.696756178548975,1.133497279509799,1.1016152046507135,1.3686543183516084,0.6095771966371214,2.2050047746574473,0.0,0.04045,1.5743270462058865,0.4724856996229201
29,1.2718279111266266,0.6561381053600213,1.0817827853794637,1.0867786362379095,1.3050159774417631,0.6326007957906817,2.2050047746574473,0.0,0.0312,1.5039569183609247,0.490331382522347
30,1.181872726988182,0.6467647038548783,1.0378078754046889,1.0793603520315072,1.2512673787003397,0.724695192404923,2.2050047746574473,0.0,0.04175,1.3975834692929596,0.5617141141200542
31,1.0199533955389817,0.6665529959212915,0.8253211104065761,0.9433584749141352,0.9937040935314382,0.6896116127423549,2.2050047746574473,0.0343749999999999,0.06275,1.206111260970622,0.534520692559023
32,0.9466053223184032,0.983165668983905,0.8228585154479886,0.8679392521490472,0.9919841383717124,0.5624336364655455,2.2050047746574473,0.475625,0.08545,1.119375987115204,0.4359445394002842
33,0.9175428782121366,1.447669788016555,0.8524096549510375,0.8568118258394442,1.0315431070454004,0.573397255110098,2.2050047746574473,0.94625,0.1001,1.085009180493246,0.4444424836381064
34,0.9576767295969812,1.8392696731203135,0.820044121209603,0.8926668661703876,0.9962840262710264,0.6490462237575105,2.2050047746574473,1.28,0.1285,1.132468103923569,0.5030782988790804
35,0.9230785818514254,2.097558959039814,0.6694740294559737,0.9037942924799908,0.8182686672394317,0.6841298034200787,2.2050047746574473,1.516875,0.11765,1.0915552388974283,0.5302717204401117
36,0.9341499891300034,2.1746291491932137,0.6740474200933503,0.9211036222949288,0.8238585215085397,0.7751278381698647,2.2050047746574473,1.340625,0.1216,1.1046473557057936,0.6008046576140369
37,0.981203470063959,2.012156856437399,0.8823125937338846,0.9866317994514808,1.0792718627277844,0.9198476042779584,2.2050047746574473,1.02,0.1233,1.1602888521413444,0.7129775215532914
38,1.0822300614809817,1.7122080082728175,0.8988471598843996,1.0385597888962956,1.0986213582746966,0.9801475068229974,2.2050047746574473,0.4962499999999999,0.1304,1.2797544180176748,0.759716214861314
39,1.083613987390804,1.4862048830932546,0.8918111742884356,1.0459780731026975,1.0874416497364807,1.0853982458107017,2.2050047746574473,0.023125,0.14565,1.2813909326187205,0.841296479544408
40,1.1016050242184927,1.3778900212560443,0.9164371238743096,1.0608146415155022,1.1149609322920897,1.0864946076751572,2.2050047746574473,0.0,0.1479,1.3026656224323132,0.8421462739681904
41,1.047631913735426,1.5320304015628432,0.6870639934458836,1.0756512099283062,0.8367581852064814,0.9900147636030946,2.2050047746574473,0.0,0.1482,1.2388415529915342,0.7673643646753541
42,0.9576767295969812,1.7174154535534525,0.6758064164923412,1.0422689309994968,0.8225685551387456,0.7674533051186779,2.2050047746574473,0.0,0.15265,1.132468103923569,0.5948560966475612
43,1.0517836914648926,1.977787717585207,0.9667444208854522,1.1016152046507135,1.1773093068321407,0.6435644144352342,2.2050047746574473,0.0,0.1699,1.243751096794671,0.4988293267601691
44,1.1680334678899598,1.8736388119725051,0.9709660122430308,1.1040879660528478,1.1816091947314549,0.4396411076465569,2.2050047746574473,0.0,0.1812,1.3812183232825033,0.3407675639366744
45,1.2261583561024931,1.6393037743439265,1.001924348865272,1.0533963573091,1.218158241875623,0.3628957771346891,2.2050047746574473,0.0,0.1739,1.4499519365264193,0.2812819542719182
46,1.3119617625114712,1.4768314815881116,1.049769050917827,1.0422689309994968,1.27620672851636,0.3223303881498447,2.2050047746574473,0.0,0.158,1.5514158417912476,0.2498395605919757
47,1.3562473916257825,1.1206422243926717,1.031827287648119,0.99528646435895,1.2555672665996536,0.1743215364483854,2.2050047746574473,0.0,0.15445,1.6037843090247077,0.1351173133813746
48,1.52231850080445,0.8623529384731707,1.2098377232260082,1.0608146415155022,1.4847512916330832,0.1008652915298834,2.2050047746574473,0.0,0.16155,1.800166061150182,0.0781810869879652
49,1.473881093960672,0.7113370253347533,1.2334082749724875,1.0694693064229712,1.5144205181383494,0.0602999025450389,2.2050047746574473,0.0,0.1478,1.742888050113585,0.0467386933080226
50,1.4904882048785386,0.6623870396967834,1.2337600742522856,1.058341880113368,1.5157104845081435,0.0471435601715759,2.2050047746574473,0.0,0.13045,1.762526225326133,0.0365411602226359
51,1.5430773894517833,0.634266835181354,1.2460730490452223,1.0410325502984297,1.5303301033658103,0.0416617508492996,2.2050047746574473,0.0,0.1262,1.8247137801658664,0.0322921881037247
52,1.5887469444759168,0.6009391853852893,1.192247759236098,0.9829226573482798,1.465401796086171,0.077841692376323,2.2050047746574473,0.0,0.12145,1.8787187620003716,0.0603354040885383
53,1.4724971680508496,0.6186444993394487,1.0905777673744186,0.9112125766863928,1.340275058216137,0.2455850576379769,2.2050047746574473,0.0,0.1166,1.7412515355125395,0.1903539509272196
54,1.5126310194356942,1.0206592750044774,1.065248219228948,0.928521906501331,1.3101758429209396,0.6435644144352342,2.2050047746574473,0.0,0.1144,1.7887104589428626,0.4988293267601691
55,1.5942826481152057,1.4070517148276014,0.9751876036006092,1.1028515853517806,1.2039686118078867,1.0338692381813048,2.2050047746574473,0.165625,0.1079,1.885264820404554,0.8013561416266433
56,1.620577240401828,1.4987027517667788,1.0656000185087462,1.4651111307644171,1.3166256747699108,1.3276942178553128,2.2050047746574473,1.353125,0.0999,1.916358597824421,1.029101047200281
57,1.6620950176964948,1.42475702878176,1.1468656521421303,1.6926051797607484,1.4172430516138554,1.6335791780383289,2.2050047746574473,2.21625,0.08745,1.9654540358557897,1.2661936914355234
58,1.6385682772295171,1.4070517148276014,1.0993727493693737,1.7779154481343729,1.357044621023461,1.8923205780497687,2.2050047746574473,2.686875,0.0716,1.937633287638014,1.4667451754481295
59,1.7216038318188505,1.4174666053888714,0.8826643930136826,1.7717335446290376,1.0921715264257257,2.267276335693466,2.2050047746574473,2.82,0.0491,2.035824163700751,1.7573748683816526
60,1.60950583312325,1.4987027517667788,0.837634085199513,1.654277378027671,1.0336930509950573,2.527114097569361,2.2050047746574473,2.639375,0.02995,1.903266481016056,1.958776146818041
61,1.6358004254098724,1.5643165623027808,1.043788463161258,1.5417667342305723,1.29168632495389,2.732133766222493,2.2050047746574473,2.145625,0.02095,1.9343602584359227,2.1176877040653177
62,1.6039701294839612,1.3581017291896311,0.9825753884763714,1.4502745623516131,1.213428365186377,2.5589085916385637,2.2050047746574473,1.31375,0.02375,1.8967204226118737,1.9834201851077256
63,1.5707559076482276,1.224791130005373,0.9565422417713044,1.6035857692839233,1.1781692844120035,2.555619506045198,2.2050047746574473,0.179375,0.02905,1.8574440721867784,1.980870801836379
64,1.5513809449107168,1.2331230424543893,0.9973509582278955,1.6987870832660836,1.2280479840440448,2.869178999279401,2.2050047746574473,0.0,0.02055,1.83453286777214,2.223912007038097
65,1.4960239085178275,1.443503831792047,0.7595346450843127,1.7086781288746198,0.9352256181007692,3.499587071341172,2.2050047746574473,0.0,0.02195,1.769072283730315,2.7125438007128797
66,1.436515094395472,1.758033526742406,0.7736066162762408,1.5430031149316394,0.9567250575973386,3.55550152642839,2.2050047746574473,0.0,0.0174,1.6987021558853534,2.7558833163257734
67,1.480800723509783,2.021530257942542,1.1092231292037231,1.3328183957502462,1.3703742735113342,3.5829105730397703,2.2050047746574473,0.0,0.02,1.7510706231188131,2.777128176920329
68,1.5278542044437389,1.87884625725314,1.1007799464885664,1.1621978590029975,1.3548946770738044,3.2496165662453733,2.2050047746574473,0.0,0.01395,1.8067121195543645,2.518790672090531
69,1.5043274639767608,1.619515482277513,1.116610914079485,1.0756512099283062,1.374674161410648,2.6312684746926105,2.2050047746574473,0.0,0.01425,1.7788913713365888,2.0395066170773526
70,1.5859790926562722,1.4528772332971902,1.1876743685987214,1.06576016431977,1.4649718072962397,2.2606981645067346,2.2050047746574473,0.0,0.0093,1.8754457327982803,1.7522761018389592
71,1.6233450922214727,1.1435549836274657,1.202449938350246,1.0360870274941616,1.4804514037337697,1.776106220417512,2.2050047746574473,0.0,0.0131,1.9196316270265124,1.376666966527213
72,1.7686573127528062,0.8623529384731707,1.2232060958583395,1.0608146415155022,1.5165704620880065,1.4099213576894571,2.2050047746574473,0.0,0.01365,2.0914656601363024,1.0928356289839485
73,1.783880497760851,0.7113370253347533,1.2407960598482497,1.0694693064229712,1.5359199576349187,1.0930727788618884,2.2050047746574473,0.0,0.02875,2.109467320747804,0.8472450405108837
74,1.7880322754903175,0.6623870396967834,1.2453694504856263,1.058341880113368,1.53935986795437,0.8299459313926274,2.2050047746574473,0.0,0.015,2.114376864550941,0.6432943788031483
75,1.8226304232358732,0.634266835181354,1.2411478591280478,1.0410325502984297,1.5367799352147815,0.569011807652277,2.2050047746574473,0.0,0.00525,2.155289729577081,0.4410433059429776
76,1.7949519050394287,0.6228104555639566,1.17430599596639,0.9829226573482798,1.4525021323882292,0.4648574305290278,2.2050047746574473,0.0,0.0056,2.1225594375561694,0.3603128356836657
77,1.6717824990652503,0.6186444993394487,1.070173409146123,0.9112125766863928,1.3239354841987443,0.4878810296825882,2.2050047746574473,0.0,0.0027,1.9769096380631088,0.3781585185830926
78,1.703612794991162,1.0206592750044774,1.0321790869279173,0.928521906501331,1.2774966948861544,0.624926262739495,2.2050047746574473,0.0,0.00255,2.014549473887158,0.4843828215558714
79,1.752050201834939,1.4257985178378874,0.9424702705793764,1.1028515853517806,1.167419564663719,0.8781858534286586,2.2050047746574473,0.000625,0.00535,2.071827484923755,0.6806853334495666
80,1.7977197568590733,1.4987027517667788,1.0286610941299354,1.4651111307644171,1.277926683676086,1.0963618644552544,2.2050047746574473,0.3268749999999999,0.009,2.1258324667582604,0.8497944237822305
81,1.8696839041698288,1.42475702878176,1.10394614000675,1.6926051797607484,1.375534138990511,1.4230777000629204,2.2050047746574473,0.999375,0.0187,2.2109312260126326,1.1030331620693352
82,1.8862910150876957,1.4070517148276014,1.056453237233993,1.7779154481343729,1.3196355962994304,1.656602777191889,2.2050047746574473,1.7049999999999998,0.01025,2.23056940122518,1.28403937433495
83,1.9028981260055624,1.4174666053888714,0.8555758484692212,1.7717335446290376,1.0689521317694313,1.656602777191889,2.2050047746574473,2.0968750000000003,0.0039,2.2502075764377274,1.28403937433495
84,1.857228570981429,1.4987027517667788,0.8140635334530336,1.654277378027671,1.0186434433474587,2.151061978061209,2.2050047746574473,2.059375,0.00275,2.196202594603222,1.667296659460736
85,1.8807553114484068,1.5643165623027808,1.0138855243784108,1.5417667342305723,1.2701868854573208,2.5260177357049054,2.2050047746574473,1.558125,0.00275,2.2240233428209977,1.9579263523942587
86,1.799103682768895,1.3789315103121715,0.948450858335946,1.4502745623516131,1.1837591386811115,2.421863358581657,2.2050047746574473,0.784375,0.00135,2.1274689813593053,1.877195882134947
87,1.7216038318188505,1.224791130005373,0.9178443209935024,1.6035857692839233,1.142050226057767,2.3001671916271236,2.2050047746574473,0.0375,0.0017,2.035824163700751,1.7828687010951194
88,1.6897735358929395,1.2331230424543893,0.9495062561753403,1.6987870832660836,1.176449329252278,2.7266519569002177,2.2050047746574473,0.0,0.00115,1.9981843278767024,2.113438731946407
89,1.6178093885821834,1.443503831792047,0.7208367243065107,1.7086781288746198,0.8943766830572873,2.947020691655723,2.2050047746574473,0.0,0.00295,1.9130855686223296,2.284247411126635
90,1.5638362780991166,1.758033526742406,0.7335014983792459,1.5430031149316394,0.91071625707468,3.0369223645410544,2.2050047746574473,0.0,0.02245,1.8492614991815504,2.3539305538767783
91,1.6413361290491613,2.021530257942542,1.042381266042065,1.3328183957502462,1.2934062801136157,3.159714893360043,2.2050047746574473,0.0,0.0392,1.940906316840105,2.449107529340388
92,1.674550350884895,1.87884625725314,1.024439502772357,1.1621978590029975,1.2706168742472523,2.822035439107825,2.2050047746574473,0.0,0.06355,1.9801826672652,2.1873708468154613
93,1.6662467954259614,1.619515482277513,1.040622269643074,1.0756512099283062,1.2873864370545764,2.253023631455547,2.2050047746574473,0.0,0.06145,1.9703635796589265,1.7463275408724834
94,1.7063806468108058,1.4528772332971902,1.1134447205613012,1.06576016431977,1.3751041502005794,1.9657768229682704,2.2050047746574473,0.0,0.05015,2.0178225030892487,1.523681401841539
95,1.7340591650072508,1.1435549836274657,1.1204807061572652,1.0360870274941616,1.3871438363186583,1.5754719992222002,2.2050047746574473,0.0,0.03675,2.050552795110162,1.221154586975065
96,1.7728090904822729,0.8623529384731707,1.1014835450481628,1.0608146415155022,1.3484448452248334,1.2443707161567137,2.2050047746574473,0.0,0.02735,2.0963752039394388,0.9645166709928316
97,1.7866483495804952,0.7113370253347533,1.11766631191888,1.0694693064229712,1.366934363191883,0.8979203669888532,2.2050047746574473,0.0,0.03045,2.112740349949895,0.6959816330776466
98,1.7866483495804952,0.6623870396967834,1.118369910478476,1.058341880113368,1.3699442847214027,0.6315044339262263,2.2050047746574473,0.0,0.0485,2.112740349949895,0.4894815880985647
99,1.821246497326051,0.634266835181354,1.1229433011158527,1.0410325502984297,1.3776840829401678,0.4385447457821017,2.2050047746574473,0.0,0.0493,2.153653214976036,0.3399177695128921
100,1.790800127309962,0.6228104555639566,1.0691180113067282,0.9829226573482798,1.3123257868705969,0.3332940067943973,2.2050047746574473,0.0,0.0344,2.117649893753032,0.258337504829798
101,1.6662467954259614,0.6186444993394487,0.9716696108026271,0.9112125766863928,1.1923589144797395,0.3080776839119264,2.2050047746574473,0.0,0.05275,1.9703635796589265,0.2387922330828067
102,1.699461017261695,1.0206592750044774,0.9421184712995784,0.928521906501331,1.1566698449154342,0.4396411076465569,2.2050047746574473,0.0,0.13125,2.0096399300840218,0.3407675639366744
103,1.754818053654584,1.4257985178378874,0.8685924218217544,1.1028515853517806,1.0646522438701171,0.6315044339262263,2.2050047746574473,0.1075,0.1689,2.075100514125846,0.4894815880985647
104,1.7949519050394287,1.4987027517667788,0.9480990590561476,1.4651111307644171,1.163979654344268,1.1007473119130753,2.2050047746574473,1.239375,0.17975,2.1225594375561694,0.8531936014773592
105,1.8696839041698288,1.445586809904301,1.01212652797942,1.6926051797607484,1.2430975916916434,1.190648984798406,2.2050047746574473,2.09375,0.1876,2.2109312260126326,0.9228767442275022
106,1.8862910150876957,1.4070517148276014,0.9635782273672684,1.7779154481343729,1.1824691723113177,1.4526794704032118,2.2050047746574473,2.58,0.19745,2.23056940122518,1.1259776115114553
107,1.9084338296448509,1.4174666053888714,0.776069211234828,1.7717335446290376,0.9532851472778876,1.6017846839691263,2.2050047746574473,2.73125,0.2042,2.2567536348419095,1.2415496531458383
108,1.8544607191617848,1.4987027517667788,0.7373712904570262,1.654277378027671,0.9055563915955036,1.8177679712668116,2.2050047746574473,2.5531249999999996,0.20625,2.192929565401131,1.408959154630938
109,1.8807553114484068,1.5643165623027808,0.9160853245945114,1.5417667342305723,1.1274306072000997,2.1368092738232902,2.2050047746574473,2.03875,0.2107,2.2240233428209977,1.656249331951567
110,1.7977197568590733,1.3789315103121715,0.8538168520702302,1.4502745623516131,1.0496026362225186,2.315516257729497,2.2050047746574473,1.193125,0.2142,2.1258324667582604,1.7947658230280708
111,1.7229877577286723,1.224791130005373,0.8277837053651634,1.6035857692839233,1.0130535890783507,2.3177089814584075,2.2050047746574473,0.145,0.21965,2.0374606783017963,1.7964654118756351
112,1.6856217581634727,1.2539528235769295,0.8471326657540644,1.6987870832660836,1.0328330734151945,2.4514651289219485,2.2050047746574473,0.0,0.2364,1.993274784073565,1.900140331577067
113,1.62196116631165,1.443503831792047,0.6462552769892925,1.7086781288746198,0.7881694519442346,2.7485791941893227,2.2050047746574473,0.0,0.23755,1.9179951124254664,2.130434620422052
114,1.5638362780991166,1.758033526742406,0.6582164525024312,1.5430031149316394,0.803219059591833,2.865889913686035,2.2050047746574473,0.0,0.25685,1.8492614991815504,2.2213626237667503
115,1.6371843513196949,2.021530257942542,0.9298054965066412,1.3328183957502462,1.1308705175195508,3.0774877535258987,2.2050047746574473,0.0,0.2621,1.9359967730369685,2.385372947556721
116,1.6787021286143615,1.87884625725314,0.9094011382783456,1.1621978590029975,1.1046412013337363,2.6192084941836025,2.2050047746574473,0.0,0.27115,1.9850922110683369,2.0301588784157483
117,1.6662467954259614,1.619515482277513,0.917140722433906,1.0756512099283062,1.1115210219726384,2.3001671916271236,2.2050047746574473,0.0,0.28235,1.9703635796589265,1.7828687010951194
118,1.713300276359917,1.4528772332971902,0.9583012381702954,1.06576016431977,1.1644096431341997,1.9624877373749048,2.2050047746574473,0.0,0.29655,2.026005076094477,1.5211320185701924
119,1.7354430909170728,1.1435549836274657,0.9597084352894882,1.0360870274941616,1.1648396319241308,1.7486971738061308,2.2050047746574473,0.0,0.30195,2.0521893097112076,1.3554221059326577
120,1.765889460933162,0.8633944275292978,0.820044121209603,1.0608146415155022,0.9679047661355548,1.5107866492193405,2.2050047746574473,0.0,0.30755,2.0881926309342114,1.1710167159719134
121,1.7852644236706727,0.7113370253347533,0.8316534974429436,1.0707056871240384,0.9799444522536336,1.0886873314040677,2.2050047746574473,0.0,0.3119,2.1111038353488496,0.8438458628157548
122,1.7894162014001394,0.6623870396967834,0.8288391032045581,1.058341880113368,0.9777945083039769,0.7005752313869074,2.2050047746574473,0.0,0.31495,2.1160133791519864,0.5430186367968451
123,1.821246497326051,0.634266835181354,0.8274319060853652,1.0422689309994968,0.9734946204046628,0.4780137729024908,2.2050047746574473,0.0,0.3139,2.153653214976036,0.3705103687690524
124,1.7894162014001394,0.6228104555639566,0.7750138133954334,0.9829226573482798,0.9128662010243372,0.3212340262853895,2.2050047746574473,0.0,0.3086,2.1160133791519864,0.2489897661681935
125,1.669014647245606,0.6186444993394487,0.7039503588761973,0.9124489573874598,0.8281584094078537,0.2477777813668874,2.2050047746574473,0.0,0.31815,1.9736366088610175,0.192053539774784
126,1.7008449431715171,1.0206592750044774,0.6754546172125431,0.928521906501331,0.7946192837932053,0.263126847469261,2.2050047746574473,0.0,0.3146,2.0112764446850666,0.2039506617077353
127,1.7506662759251177,1.4268400068940144,0.618814933165033,1.1040879660528478,0.7279710213538402,0.4889773915470434,2.2050047746574473,0.003125,0.3154,2.0701909703227095,0.3790083130068747
128,1.7935679791296062,1.4987027517667788,0.6684186316165791,1.466347511465484,0.7847295416247834,0.9549311839405265,2.2050047746574473,0.146875,0.31195,2.120922922955123,0.7401709431143227
129,1.8710678300796513,1.445586809904301,0.7166151329489323,1.693841560461815,0.8432080170554522,1.1446017864912854,2.2050047746574473,0.36375,0.31445,2.2125677406136783,0.8871853784286485
130,1.8849070891778736,1.4070517148276014,0.6856567963266907,1.77915182883544,0.803219059591833,1.3090560661595738,2.2050047746574473,0.97125,0.32445,2.2289328866241345,1.0146545419959832
131,1.9042820519153845,1.4174666053888714,0.557250059200348,1.7729699253301046,0.6522929943259158,1.5107866492193405,2.2050047746574473,1.48,0.32475,2.251844091038773,1.1710167159719134
132,1.8586124968912512,1.499744240822906,0.5336795074538686,1.6555137587287383,0.6221937790307187,1.708131784821286,2.2050047746574473,1.120625,0.32775,2.197839109204268,1.3239797122527148
133,1.8793713855385843,1.5643165623027808,0.6694740294559737,1.5430031149316394,0.780859642515401,2.0030531263597497,2.2050047746574473,0.58,0.32645,2.2223868282199515,1.552574412250135
134,1.7949519050394287,1.3789315103121715,0.6156487396468491,1.4515109430526798,0.7167913128156241,1.8923205780497687,2.2050047746574473,0.28875,0.3274,2.1225594375561694,1.4667451754481295
135,1.7229877577286723,1.2258326190615003,0.5899673922215806,1.6048221499849902,0.6862621087304956,1.8462733797426485,2.2050047746574473,0.0025,0.3271,2.0374606783017963,1.4310538096492758
136,1.6842378322536504,1.2539528235769295,0.602983965574114,1.700023463967151,0.7034616603277509,2.182856472130411,2.2050047746574473,0.0,0.3278,1.9916382694725192,1.6919406977504206
137,1.6233450922214727,1.444545320848174,0.4675412428518071,1.709914509575687,0.5478057183725886,2.9579843103002763,2.2050047746574473,0.0,0.3339,1.9196316270265124,2.2927453553644574
138,1.5610684262794725,1.758033526742406,0.4840758090023225,1.5442394956327066,0.5705951242389521,3.0599459636946147,2.2050047746574473,0.0,0.3333,1.8459884699794595,2.371776236776205
139,1.6385682772295171,2.041318550008955,0.6719366244145611,1.334054776451313,0.7868794855744403,2.840673590803564,2.2050047746574473,0.0,0.3347,1.937633287638014,2.2018173520197593
140,1.674550350884895,1.8798877463092671,0.6539948611448527,1.1634342397040645,0.7662400236577337,2.603859428081229,2.2050047746574473,0.0,0.3363,1.9801826672652,2.018261756482797
141,1.6607110917866728,1.619515482277513,0.6550502589842475,1.0768875906293731,0.7658100348678022,2.2190364136574345,2.2050047746574473,0.0,0.33025,1.963817521254744,1.7199839137352342
142,1.7105324245402729,1.4528772332971902,0.6937481797620494,1.066996545020837,0.8118188353904608,1.9010914729654111,2.2050047746574473,0.0,0.3332,2.022732046892386,1.4735435308383875
143,1.7340591650072508,1.1435549836274657,0.6972661725600313,1.037323408195229,0.8161187232897749,1.483377602607959,2.2050047746574473,0.0,0.32685,2.050552795110162,1.149771855377358
144,1.6537914622375616,0.867560383753806,0.6395710906731267,1.0843058748357757,0.7438806065813016,1.2520452492079004,2.2050047746574473,0.0,0.31775,1.9556349482495157,0.9704652319593072
145,1.631648647680406,0.7155029815592613,0.6476624741084853,1.0880150169389764,0.7524803823799293,0.9275221373291452,2.2050047746574473,0.0,0.3134,1.929450714632786,0.7189260825197669
146,1.6759342767947172,0.6665529959212915,0.6469588755488888,1.0744148292272393,0.7520503935899979,0.6358898813840475,2.2050047746574473,0.0,0.3151,1.9818191818662456,0.4928807657936936
147,1.7534341277447616,0.637391302349735,0.6504768683468708,1.057105499412301,0.7563502814893118,0.4769174110380356,2.2050047746574473,0.0,0.31565,2.0734639995248,0.3696605743452702
148,1.6648628695161392,0.6259349227323378,0.6135379439680599,0.997759225761084,0.71550134644583,0.4089429754418098,2.2050047746574473,0.0,0.3085,1.968727065057881,0.3169733200707719
